avg_loss,avg_return,avg_win,behavior,drop_pct,entry_rule,hold_days,initial_stop_pct,lookback,losses,ma_period,market_filter,max_drawdown,max_extension20,median_return,month_concentration,passes_quality,profit_factor,quality_score,rsi_cross_above,rsi_period,stop_model,strategy_id,target_pct,ticker,timeframe,total_return,trades,volume_filter,win_rate,wins,worst_return
-6.483944341066017,1.7950620975843539,2.312500000000002,raw_breakout_swing,,raw_breakout,5,99,20,1,,none,-6.483944341066017,100,2.0000000000000018,16.216216216216214,True,5.706403086414667,67.59,,,atr_support,NVDA_swing_raw_breakout_20_5_5_100_none,5,NVDA,swing,34.65442258270124,17,1.0,94.11764705882352,16,-6.483944341066017
-5.8414422877071885,1.2698197140366032,2.285714285714288,raw_breakout_swing,,raw_breakout,8,99,20,2,,none,-10.459246066136885,25,2.0000000000000018,19.35483870967742,True,2.7390495723411723,47.17,,,atr_support,NVDA_swing_raw_breakout_20_5_8_25_none,5,NVDA,swing,21.528769639870294,16,1.0,87.5,14,-6.483944341066017
-5.8414422877071885,1.2698197140366032,2.285714285714288,raw_breakout_swing,,raw_breakout,8,99,20,2,,none,-10.459246066136885,40,2.0000000000000018,19.35483870967742,True,2.7390495723411723,47.17,,,atr_support,NVDA_swing_raw_breakout_20_5_8_40_none,5,NVDA,swing,21.528769639870294,16,1.0,87.5,14,-6.483944341066017
-5.8414422877071885,1.2698197140366032,2.285714285714288,raw_breakout_swing,,raw_breakout,8,99,20,2,,none,-10.459246066136885,100,2.0000000000000018,19.35483870967742,True,2.7390495723411723,47.17,,,atr_support,NVDA_swing_raw_breakout_20_5_8_100_none,5,NVDA,swing,21.528769639870294,16,1.0,87.5,14,-6.483944341066017
-6.483944341066017,1.7511468327810007,2.384615384615387,raw_breakout_swing,,raw_breakout,10,99,20,1,,none,-6.483944341066017,25,2.0000000000000018,19.35483870967742,True,4.781040423752829,62.76,,,atr_support,NVDA_swing_raw_breakout_20_5_10_25_none,5,NVDA,swing,26.900067083497127,14,1.0,92.85714285714286,13,-6.483944341066017
-6.483944341066017,1.7511468327810007,2.384615384615387,raw_breakout_swing,,raw_breakout,10,99,20,1,,none,-6.483944341066017,40,2.0000000000000018,19.35483870967742,True,4.781040423752829,62.76,,,atr_support,NVDA_swing_raw_breakout_20_5_10_40_none,5,NVDA,swing,26.900067083497127,14,1.0,92.85714285714286,13,-6.483944341066017
-6.483944341066017,1.7511468327810007,2.384615384615387,raw_breakout_swing,,raw_breakout,10,99,20,1,,none,-6.483944341066017,100,2.0000000000000018,19.35483870967742,True,4.781040423752829,62.76,,,atr_support,NVDA_swing_raw_breakout_20_5_10_100_none,5,NVDA,swing,26.900067083497127,14,1.0,92.85714285714286,13,-6.483944341066017
-6.483944341066017,1.5781581276103083,2.250000000000002,raw_breakout_swing,,raw_breakout,13,99,20,1,,none,-6.483944341066017,25,2.0000000000000018,18.51851851851852,True,4.1641319819782705,58.63,,,atr_support,NVDA_swing_raw_breakout_20_5_13_25_none,5,NVDA,swing,22.01929527259341,13,1.0,92.3076923076923,12,-6.483944341066017
-6.483944341066017,1.5781581276103083,2.250000000000002,raw_breakout_swing,,raw_breakout,13,99,20,1,,none,-6.483944341066017,40,2.0000000000000018,18.51851851851852,True,4.1641319819782705,58.63,,,atr_support,NVDA_swing_raw_breakout_20_5_13_40_none,5,NVDA,swing,22.01929527259341,13,1.0,92.3076923076923,12,-6.483944341066017
-6.483944341066017,1.5781581276103083,2.250000000000002,raw_breakout_swing,,raw_breakout,13,99,20,1,,none,-6.483944341066017,100,2.0000000000000018,18.51851851851852,True,4.1641319819782705,58.63,,,atr_support,NVDA_swing_raw_breakout_20_5_13_100_none,5,NVDA,swing,22.01929527259341,13,1.0,92.3076923076923,12,-6.483944341066017
-6.483944341066017,1.7950620975843539,2.312500000000002,raw_breakout_swing,,raw_breakout,5,99,20,1,,none,-6.483944341066017,25,2.0000000000000018,16.216216216216214,True,5.706403086414667,67.59,,,atr_support,NVDA_swing_raw_breakout_20_6_5_25_none,6,NVDA,swing,34.65442258270124,17,1.0,94.11764705882352,16,-6.483944341066017
-6.483944341066017,1.7950620975843539,2.312500000000002,raw_breakout_swing,,raw_breakout,5,99,20,1,,none,-6.483944341066017,40,2.0000000000000018,16.216216216216214,True,5.706403086414667,67.59,,,atr_support,NVDA_swing_raw_breakout_20_6_5_40_none,6,NVDA,swing,34.65442258270124,17,1.0,94.11764705882352,16,-6.483944341066017
-6.483944341066017,1.7950620975843539,2.312500000000002,raw_breakout_swing,,raw_breakout,5,99,20,1,,none,-6.483944341066017,100,2.0000000000000018,16.216216216216214,True,5.706403086414667,67.59,,,atr_support,NVDA_swing_raw_breakout_20_6_5_100_none,6,NVDA,swing,34.65442258270124,17,1.0,94.11764705882352,16,-6.483944341066017
-5.8414422877071885,1.2698197140366032,2.285714285714288,raw_breakout_swing,,raw_breakout,8,99,20,2,,none,-10.459246066136885,25,2.0000000000000018,19.35483870967742,True,2.7390495723411723,47.17,,,atr_support,NVDA_swing_raw_breakout_20_6_8_25_none,6,NVDA,swing,21.528769639870294,16,1.0,87.5,14,-6.483944341066017
-5.8414422877071885,1.2698197140366032,2.285714285714288,raw_breakout_swing,,raw_breakout,8,99,20,2,,none,-10.459246066136885,40,2.0000000000000018,19.35483870967742,True,2.7390495723411723,47.17,,,atr_support,NVDA_swing_raw_breakout_20_6_8_40_none,6,NVDA,swing,21.528769639870294,16,1.0,87.5,14,-6.483944341066017
-5.8414422877071885,1.2698197140366032,2.285714285714288,raw_breakout_swing,,raw_breakout,8,99,20,2,,none,-10.459246066136885,100,2.0000000000000018,19.35483870967742,True,2.7390495723411723,47.17,,,atr_support,NVDA_swing_raw_breakout_20_6_8_100_none,6,NVDA,swing,21.528769639870294,16,1.0,87.5,14,-6.483944341066017
-6.483944341066017,1.7511468327810007,2.384615384615387,raw_breakout_swing,,raw_breakout,10,99,20,1,,none,-6.483944341066017,25,2.0000000000000018,19.35483870967742,True,4.781040423752829,62.76,,,atr_support,NVDA_swing_raw_breakout_20_6_10_25_none,6,NVDA,swing,26.900067083497127,14,1.0,92.85714285714286,13,-6.483944341066017
-6.483944341066017,1.7511468327810007,2.384615384615387,raw_breakout_swing,,raw_breakout,10,99,20,1,,none,-6.483944341066017,40,2.0000000000000018,19.35483870967742,True,4.781040423752829,62.76,,,atr_support,NVDA_swing_raw_breakout_20_6_10_40_none,6,NVDA,swing,26.900067083497127,14,1.0,92.85714285714286,13,-6.483944341066017
-6.483944341066017,1.7511468327810007,2.384615384615387,raw_breakout_swing,,raw_breakout,10,99,20,1,,none,-6.483944341066017,100,2.0000000000000018,19.35483870967742,True,4.781040423752829,62.76,,,atr_support,NVDA_swing_raw_breakout_20_6_10_100_none,6,NVDA,swing,26.900067083497127,14,1.0,92.85714285714286,13,-6.483944341066017
-6.483944341066017,1.5781581276103083,2.250000000000002,raw_breakout_swing,,raw_breakout,13,99,20,1,,none,-6.483944341066017,25,2.0000000000000018,18.51851851851852,True,4.1641319819782705,58.63,,,atr_support,NVDA_swing_raw_breakout_20_6_13_25_none,6,NVDA,swing,22.01929527259341,13,1.0,92.3076923076923,12,-6.483944341066017
-6.483944341066017,1.5781581276103083,2.250000000000002,raw_breakout_swing,,raw_breakout,13,99,20,1,,none,-6.483944341066017,40,2.0000000000000018,18.51851851851852,True,4.1641319819782705,58.63,,,atr_support,NVDA_swing_raw_breakout_20_6_13_40_none,6,NVDA,swing,22.01929527259341,13,1.0,92.3076923076923,12,-6.483944341066017
-6.483944341066017,1.5781581276103083,2.250000000000002,raw_breakout_swing,,raw_breakout,13,99,20,1,,none,-6.483944341066017,100,2.0000000000000018,18.51851851851852,True,4.1641319819782705,58.63,,,atr_support,NVDA_swing_raw_breakout_20_6_13_100_none,6,NVDA,swing,22.01929527259341,13,1.0,92.3076923076923,12,-6.483944341066017
-6.483944341066017,1.7950620975843539,2.312500000000002,raw_breakout_swing,,raw_breakout,5,99,20,1,,none,-6.483944341066017,25,2.0000000000000018,16.216216216216214,True,5.706403086414667,67.59,,,atr_support,NVDA_swing_raw_breakout_20_7_5_25_none,7,NVDA,swing,34.65442258270124,17,1.0,94.11764705882352,16,-6.483944341066017
-6.483944341066017,1.7950620975843539,2.312500000000002,raw_breakout_swing,,raw_breakout,5,99,20,1,,none,-6.483944341066017,40,2.0000000000000018,16.216216216216214,True,5.706403086414667,67.59,,,atr_support,NVDA_swing_raw_breakout_20_7_5_40_none,7,NVDA,swing,34.65442258270124,17,1.0,94.11764705882352,16,-6.483944341066017
-6.483944341066017,1.7950620975843539,2.312500000000002,raw_breakout_swing,,raw_breakout,5,99,20,1,,none,-6.483944341066017,100,2.0000000000000018,16.216216216216214,True,5.706403086414667,67.59,,,atr_support,NVDA_swing_raw_breakout_20_7_5_100_none,7,NVDA,swing,34.65442258270124,17,1.0,94.11764705882352,16,-6.483944341066017
-5.8414422877071885,1.2698197140366032,2.285714285714288,raw_breakout_swing,,raw_breakout,8,99,20,2,,none,-10.459246066136885,25,2.0000000000000018,19.35483870967742,True,2.7390495723411723,47.17,,,atr_support,NVDA_swing_raw_breakout_20_7_8_25_none,7,NVDA,swing,21.528769639870294,16,1.0,87.5,14,-6.483944341066017
-5.8414422877071885,1.2698197140366032,2.285714285714288,raw_breakout_swing,,raw_breakout,8,99,20,2,,none,-10.459246066136885,40,2.0000000000000018,19.35483870967742,True,2.7390495723411723,47.17,,,atr_support,NVDA_swing_raw_breakout_20_7_8_40_none,7,NVDA,swing,21.528769639870294,16,1.0,87.5,14,-6.483944341066017
-5.8414422877071885,1.2698197140366032,2.285714285714288,raw_breakout_swing,,raw_breakout,8,99,20,2,,none,-10.459246066136885,100,2.0000000000000018,19.35483870967742,True,2.7390495723411723,47.17,,,atr_support,NVDA_swing_raw_breakout_20_7_8_100_none,7,NVDA,swing,21.528769639870294,16,1.0,87.5,14,-6.483944341066017
-6.483944341066017,1.7511468327810007,2.384615384615387,raw_breakout_swing,,raw_breakout,10,99,20,1,,none,-6.483944341066017,25,2.0000000000000018,19.35483870967742,True,4.781040423752829,62.76,,,atr_support,NVDA_swing_raw_breakout_20_7_10_25_none,7,NVDA,swing,26.900067083497127,14,1.0,92.85714285714286,13,-6.483944341066017
-6.483944341066017,1.7511468327810007,2.384615384615387,raw_breakout_swing,,raw_breakout,10,99,20,1,,none,-6.483944341066017,40,2.0000000000000018,19.35483870967742,True,4.781040423752829,62.76,,,atr_support,NVDA_swing_raw_breakout_20_7_10_40_none,7,NVDA,swing,26.900067083497127,14,1.0,92.85714285714286,13,-6.483944341066017
-6.483944341066017,1.7511468327810007,2.384615384615387,raw_breakout_swing,,raw_breakout,10,99,20,1,,none,-6.483944341066017,100,2.0000000000000018,19.35483870967742,True,4.781040423752829,62.76,,,atr_support,NVDA_swing_raw_breakout_20_7_10_100_none,7,NVDA,swing,26.900067083497127,14,1.0,92.85714285714286,13,-6.483944341066017
-6.483944341066017,1.5781581276103083,2.250000000000002,raw_breakout_swing,,raw_breakout,13,99,20,1,,none,-6.483944341066017,25,2.0000000000000018,18.51851851851852,True,4.1641319819782705,58.63,,,atr_support,NVDA_swing_raw_breakout_20_7_13_25_none,7,NVDA,swing,22.01929527259341,13,1.0,92.3076923076923,12,-6.483944341066017
-6.483944341066017,1.5781581276103083,2.250000000000002,raw_breakout_swing,,raw_breakout,13,99,20,1,,none,-6.483944341066017,40,2.0000000000000018,18.51851851851852,True,4.1641319819782705,58.63,,,atr_support,NVDA_swing_raw_breakout_20_7_13_40_none,7,NVDA,swing,22.01929527259341,13,1.0,92.3076923076923,12,-6.483944341066017
-6.483944341066017,1.5781581276103083,2.250000000000002,raw_breakout_swing,,raw_breakout,13,99,20,1,,none,-6.483944341066017,100,2.0000000000000018,18.51851851851852,True,4.1641319819782705,58.63,,,atr_support,NVDA_swing_raw_breakout_20_7_13_100_none,7,NVDA,swing,22.01929527259341,13,1.0,92.3076923076923,12,-6.483944341066017
-6.483944341066017,1.6344037105956006,2.214285714285716,raw_breakout_swing,,raw_breakout,5,99,35,1,,none,-6.483944341066017,25,2.0000000000000018,19.35483870967742,True,4.781040423752829,62.18,,,atr_support,NVDA_swing_raw_breakout_35_4_5_25_none,4,NVDA,swing,26.936672872078905,15,1.0,93.33333333333333,14,-6.483944341066017
-6.483944341066017,1.6344037105956006,2.214285714285716,raw_breakout_swing,,raw_breakout,5,99,35,1,,none,-6.483944341066017,40,2.0000000000000018,19.35483870967742,True,4.781040423752829,62.18,,,atr_support,NVDA_swing_raw_breakout_35_4_5_40_none,4,NVDA,swing,26.936672872078905,15,1.0,93.33333333333333,14,-6.483944341066017
-6.483944341066017,1.6344037105956006,2.214285714285716,raw_breakout_swing,,raw_breakout,5,99,35,1,,none,-6.483944341066017,100,2.0000000000000018,19.35483870967742,True,4.781040423752829,62.18,,,atr_support,NVDA_swing_raw_breakout_35_4_5_100_none,4,NVDA,swing,26.936672872078905,15,1.0,93.33333333333333,14,-6.483944341066017
-5.8414422877071885,1.0226511017561175,2.1666666666666683,raw_breakout_swing,,raw_breakout,8,99,35,2,,none,-10.459246066136885,25,2.0000000000000018,24.000000000000004,True,2.2254777775272023,41.43,,,atr_support,NVDA_swing_raw_breakout_35_4_8_25_none,4,NVDA,swing,14.563319796257845,14,1.0,85.71428571428571,12,-6.483944341066017
-5.8414422877071885,1.0226511017561175,2.1666666666666683,raw_breakout_swing,,raw_breakout,8,99,35,2,,none,-10.459246066136885,40,2.0000000000000018,24.000000000000004,True,2.2254777775272023,41.43,,,atr_support,NVDA_swing_raw_breakout_35_4_8_40_none,4,NVDA,swing,14.563319796257845,14,1.0,85.71428571428571,12,-6.483944341066017
-5.8414422877071885,1.0226511017561175,2.1666666666666683,raw_breakout_swing,,raw_breakout,8,99,35,2,,none,-10.459246066136885,100,2.0000000000000018,24.000000000000004,True,2.2254777775272023,41.43,,,atr_support,NVDA_swing_raw_breakout_35_4_8_100_none,4,NVDA,swing,14.563319796257845,14,1.0,85.71428571428571,12,-6.483944341066017
-6.483944341066017,1.5430046382445004,2.2727272727272747,raw_breakout_swing,,raw_breakout,10,99,35,1,,none,-6.483944341066017,25,2.0000000000000018,24.000000000000004,True,3.8556777610909907,56.72,,,atr_support,NVDA_swing_raw_breakout_35_4_10_25_none,4,NVDA,swing,19.626760071170036,12,1.0,91.66666666666666,11,-6.483944341066017
-6.483944341066017,1.5430046382445004,2.2727272727272747,raw_breakout_swing,,raw_breakout,10,99,35,1,,none,-6.483944341066017,40,2.0000000000000018,24.000000000000004,True,3.8556777610909907,56.72,,,atr_support,NVDA_swing_raw_breakout_35_4_10_40_none,4,NVDA,swing,19.626760071170036,12,1.0,91.66666666666666,11,-6.483944341066017
-6.483944341066017,1.5430046382445004,2.2727272727272747,raw_breakout_swing,,raw_breakout,10,99,35,1,,none,-6.483944341066017,100,2.0000000000000018,24.000000000000004,True,3.8556777610909907,56.72,,,atr_support,NVDA_swing_raw_breakout_35_4_10_100_none,4,NVDA,swing,19.626760071170036,12,1.0,91.66666666666666,11,-6.483944341066017
-6.483944341066017,1.3196414235394547,2.100000000000002,raw_breakout_swing,,raw_breakout,13,99,35,1,,none,-6.483944341066017,25,2.0000000000000018,23.80952380952381,True,3.2387693193164324,52.03,,,atr_support,NVDA_swing_raw_breakout_35_4_13_25_none,4,NVDA,swing,15.025730837663476,11,1.0,90.9090909090909,10,-6.483944341066017
-6.483944341066017,1.3196414235394547,2.100000000000002,raw_breakout_swing,,raw_breakout,13,99,35,1,,none,-6.483944341066017,40,2.0000000000000018,23.80952380952381,True,3.2387693193164324,52.03,,,atr_support,NVDA_swing_raw_breakout_35_4_13_40_none,4,NVDA,swing,15.025730837663476,11,1.0,90.9090909090909,10,-6.483944341066017
-6.483944341066017,1.3196414235394547,2.100000000000002,raw_breakout_swing,,raw_breakout,13,99,35,1,,none,-6.483944341066017,100,2.0000000000000018,23.80952380952381,True,3.2387693193164324,52.03,,,atr_support,NVDA_swing_raw_breakout_35_4_13_100_none,4,NVDA,swing,15.025730837663476,11,1.0,90.9090909090909,10,-6.483944341066017
-6.483944341066017,1.6344037105956006,2.214285714285716,raw_breakout_swing,,raw_breakout,5,99,35,1,,none,-6.483944341066017,25,2.0000000000000018,19.35483870967742,True,4.781040423752829,62.18,,,atr_support,NVDA_swing_raw_breakout_35_5_5_25_none,5,NVDA,swing,26.936672872078905,15,1.0,93.33333333333333,14,-6.483944341066017
-6.483944341066017,1.6344037105956006,2.214285714285716,raw_breakout_swing,,raw_breakout,5,99,35,1,,none,-6.483944341066017,40,2.0000000000000018,19.35483870967742,True,4.781040423752829,62.18,,,atr_support,NVDA_swing_raw_breakout_35_5_5_40_none,5,NVDA,swing,26.936672872078905,15,1.0,93.33333333333333,14,-6.483944341066017
-6.483944341066017,1.6344037105956006,2.214285714285716,raw_breakout_swing,,raw_breakout,5,99,35,1,,none,-6.483944341066017,100,2.0000000000000018,19.35483870967742,True,4.781040423752829,62.18,,,atr_support,NVDA_swing_raw_breakout_35_5_5_100_none,5,NVDA,swing,26.936672872078905,15,1.0,93.33333333333333,14,-6.483944341066017
-5.8414422877071885,1.0226511017561175,2.1666666666666683,raw_breakout_swing,,raw_breakout,8,99,35,2,,none,-10.459246066136885,25,2.0000000000000018,24.000000000000004,True,2.2254777775272023,41.43,,,atr_support,NVDA_swing_raw_breakout_35_5_8_25_none,5,NVDA,swing,14.563319796257845,14,1.0,85.71428571428571,12,-6.483944341066017
-5.8414422877071885,1.0226511017561175,2.1666666666666683,raw_breakout_swing,,raw_breakout,8,99,35,2,,none,-10.459246066136885,40,2.0000000000000018,24.000000000000004,True,2.2254777775272023,41.43,,,atr_support,NVDA_swing_raw_breakout_35_5_8_40_none,5,NVDA,swing,14.563319796257845,14,1.0,85.71428571428571,12,-6.483944341066017
-5.8414422877071885,1.0226511017561175,2.1666666666666683,raw_breakout_swing,,raw_breakout,8,99,35,2,,none,-10.459246066136885,100,2.0000000000000018,24.000000000000004,True,2.2254777775272023,41.43,,,atr_support,NVDA_swing_raw_breakout_35_5_8_100_none,5,NVDA,swing,14.563319796257845,14,1.0,85.71428571428571,12,-6.483944341066017
-6.483944341066017,1.5430046382445004,2.2727272727272747,raw_breakout_swing,,raw_breakout,10,99,35,1,,none,-6.483944341066017,25,2.0000000000000018,24.000000000000004,True,3.8556777610909907,56.72,,,atr_support,NVDA_swing_raw_breakout_35_5_10_25_none,5,NVDA,swing,19.626760071170036,12,1.0,91.66666666666666,11,-6.483944341066017
-6.483944341066017,1.5430046382445004,2.2727272727272747,raw_breakout_swing,,raw_breakout,10,99,35,1,,none,-6.483944341066017,40,2.0000000000000018,24.000000000000004,True,3.8556777610909907,56.72,,,atr_support,NVDA_swing_raw_breakout_35_5_10_40_none,5,NVDA,swing,19.626760071170036,12,1.0,91.66666666666666,11,-6.483944341066017
-6.483944341066017,1.5430046382445004,2.2727272727272747,raw_breakout_swing,,raw_breakout,10,99,35,1,,none,-6.483944341066017,100,2.0000000000000018,24.000000000000004,True,3.8556777610909907,56.72,,,atr_support,NVDA_swing_raw_breakout_35_5_10_100_none,5,NVDA,swing,19.626760071170036,12,1.0,91.66666666666666,11,-6.483944341066017
-6.483944341066017,1.3196414235394547,2.100000000000002,raw_breakout_swing,,raw_breakout,13,99,35,1,,none,-6.483944341066017,25,2.0000000000000018,23.80952380952381,True,3.2387693193164324,52.03,,,atr_support,NVDA_swing_raw_breakout_35_5_13_25_none,5,NVDA,swing,15.025730837663476,11,1.0,90.9090909090909,10,-6.483944341066017
-6.483944341066017,1.3196414235394547,2.100000000000002,raw_breakout_swing,,raw_breakout,13,99,35,1,,none,-6.483944341066017,40,2.0000000000000018,23.80952380952381,True,3.2387693193164324,52.03,,,atr_support,NVDA_swing_raw_breakout_35_5_13_40_none,5,NVDA,swing,15.025730837663476,11,1.0,90.9090909090909,10,-6.483944341066017
-6.483944341066017,1.3196414235394547,2.100000000000002,raw_breakout_swing,,raw_breakout,13,99,35,1,,none,-6.483944341066017,100,2.0000000000000018,23.80952380952381,True,3.2387693193164324,52.03,,,atr_support,NVDA_swing_raw_breakout_35_5_13_100_none,5,NVDA,swing,15.025730837663476,11,1.0,90.9090909090909,10,-6.483944341066017
-6.483944341066017,1.6344037105956006,2.214285714285716,raw_breakout_swing,,raw_breakout,5,99,35,1,,none,-6.483944341066017,25,2.0000000000000018,19.35483870967742,True,4.781040423752829,62.18,,,atr_support,NVDA_swing_raw_breakout_35_6_5_25_none,6,NVDA,swing,26.936672872078905,15,1.0,93.33333333333333,14,-6.483944341066017
-6.483944341066017,1.6344037105956006,2.214285714285716,raw_breakout_swing,,raw_breakout,5,99,35,1,,none,-6.483944341066017,40,2.0000000000000018,19.35483870967742,True,4.781040423752829,62.18,,,atr_support,NVDA_swing_raw_breakout_35_6_5_40_none,6,NVDA,swing,26.936672872078905,15,1.0,93.33333333333333,14,-6.483944341066017
-6.483944341066017,1.6344037105956006,2.214285714285716,raw_breakout_swing,,raw_breakout,5,99,35,1,,none,-6.483944341066017,100,2.0000000000000018,19.35483870967742,True,4.781040423752829,62.18,,,atr_support,NVDA_swing_raw_breakout_35_6_5_100_none,6,NVDA,swing,26.936672872078905,15,1.0,93.33333333333333,14,-6.483944341066017
-5.8414422877071885,1.0226511017561175,2.1666666666666683,raw_breakout_swing,,raw_breakout,8,99,35,2,,none,-10.459246066136885,25,2.0000000000000018,24.000000000000004,True,2.2254777775272023,41.43,,,atr_support,NVDA_swing_raw_breakout_35_6_8_25_none,6,NVDA,swing,14.563319796257845,14,1.0,85.71428571428571,12,-6.483944341066017
-5.8414422877071885,1.0226511017561175,2.1666666666666683,raw_breakout_swing,,raw_breakout,8,99,35,2,,none,-10.459246066136885,40,2.0000000000000018,24.000000000000004,True,2.2254777775272023,41.43,,,atr_support,NVDA_swing_raw_breakout_35_6_8_40_none,6,NVDA,swing,14.563319796257845,14,1.0,85.71428571428571,12,-6.483944341066017
-5.8414422877071885,1.0226511017561175,2.1666666666666683,raw_breakout_swing,,raw_breakout,8,99,35,2,,none,-10.459246066136885,100,2.0000000000000018,24.000000000000004,True,2.2254777775272023,41.43,,,atr_support,NVDA_swing_raw_breakout_35_6_8_100_none,6,NVDA,swing,14.563319796257845,14,1.0,85.71428571428571,12,-6.483944341066017
-6.483944341066017,1.5430046382445004,2.2727272727272747,raw_breakout_swing,,raw_breakout,10,99,35,1,,none,-6.483944341066017,25,2.0000000000000018,24.000000000000004,True,3.8556777610909907,56.72,,,atr_support,NVDA_swing_raw_breakout_35_6_10_25_none,6,NVDA,swing,19.626760071170036,12,1.0,91.66666666666666,11,-6.483944341066017
