avg_loss,avg_return,avg_win,behavior,drop_pct,entry_rule,hold_days,initial_stop_pct,lookback,losses,ma_period,market_filter,max_drawdown,max_extension20,median_return,month_concentration,passes_quality,profit_factor,quality_score,rsi_cross_above,rsi_period,stop_model,strategy_id,target_pct,ticker,timeframe,total_return,trades,volume_filter,win_rate,wins,worst_return
-6.329817058811815,-1.7676078732977598,2.142857142857145,raw_breakout_swing,,raw_breakout,13,99,20,6,,none,-29.068002215359645,40,1.0000000000000009,33.33333333333333,False,0.3949561222341682,-31.6,,,atr_support,PANW_swing_raw_breakout_20_4_13_40_none,4,PANW,swing,-21.74511398826928,13,1.0,53.84615384615385,7,-8.604476445010945
-6.329817058811815,-1.7676078732977598,2.142857142857145,raw_breakout_swing,,raw_breakout,13,99,20,6,,none,-29.068002215359645,100,1.0000000000000009,33.33333333333333,False,0.3949561222341682,-31.6,,,atr_support,PANW_swing_raw_breakout_20_4_13_100_none,4,PANW,swing,-21.74511398826928,13,1.0,53.84615384615385,7,-8.604476445010945
-5.1582662370915955,-1.1684015868749293,1.9348264744047,raw_breakout_swing,,raw_breakout,5,99,20,7,,none,-24.859309044000323,25,0.7067191348211432,34.68984919809901,False,0.4822616600578842,-18.4,,,atr_support,PANW_swing_raw_breakout_20_5_5_25_none,5,PANW,swing,-18.181828653967848,16,1.0,56.25,9,-8.604476445010945
-5.1582662370915955,-0.9232014935293451,2.0413438269642303,raw_breakout_swing,,raw_breakout,5,99,20,7,,none,-24.859309044000323,40,1.0000000000000009,45.94153019135112,False,0.5653460548666857,-14.36,,,atr_support,PANW_swing_raw_breakout_20_5_5_40_none,5,PANW,swing,-15.727283513586876,17,1.0,58.82352941176471,10,-8.604476445010945
-5.1582662370915955,-0.9232014935293451,2.0413438269642303,raw_breakout_swing,,raw_breakout,5,99,20,7,,none,-24.859309044000323,100,1.0000000000000009,45.94153019135112,False,0.5653460548666857,-14.36,,,atr_support,PANW_swing_raw_breakout_20_5_5_100_none,5,PANW,swing,-15.727283513586876,17,1.0,58.82352941176471,10,-8.604476445010945
-5.34691870953958,-0.8054341504824973,2.222222222222224,raw_breakout_swing,,raw_breakout,8,99,20,6,,none,-24.955183469261666,25,1.0000000000000009,25.0,False,0.6234120087493097,-12.73,,,atr_support,PANW_swing_raw_breakout_20_5_8_25_none,5,PANW,swing,-12.5457021050972,15,1.0,60.0,9,-8.604476445010945
-5.34691870953958,-0.8054341504824973,2.222222222222224,raw_breakout_swing,,raw_breakout,8,99,20,6,,none,-24.955183469261666,40,1.0000000000000009,25.0,False,0.6234120087493097,-12.73,,,atr_support,PANW_swing_raw_breakout_20_5_8_40_none,5,PANW,swing,-12.5457021050972,15,1.0,60.0,9,-8.604476445010945
-5.34691870953958,-0.8054341504824973,2.222222222222224,raw_breakout_swing,,raw_breakout,8,99,20,6,,none,-24.955183469261666,100,1.0000000000000009,25.0,False,0.6234120087493097,-12.73,,,atr_support,PANW_swing_raw_breakout_20_5_8_100_none,5,PANW,swing,-12.5457021050972,15,1.0,60.0,9,-8.604476445010945
-6.3174539679300326,-1.4217659862557273,2.2500000000000018,raw_breakout_swing,,raw_breakout,10,99,20,6,,none,-27.592262849982518,25,1.0000000000000009,27.77777777777778,False,0.47487484914480155,-24.4,,,atr_support,PANW_swing_raw_breakout_20_5_10_25_none,5,PANW,swing,-19.32610144687823,14,1.0,57.14285714285714,8,-8.604476445010945
-6.3174539679300326,-1.4217659862557273,2.2500000000000018,raw_breakout_swing,,raw_breakout,10,99,20,6,,none,-27.592262849982518,40,1.0000000000000009,27.77777777777778,False,0.47487484914480155,-24.4,,,atr_support,PANW_swing_raw_breakout_20_5_10_40_none,5,PANW,swing,-19.32610144687823,14,1.0,57.14285714285714,8,-8.604476445010945
-6.3174539679300326,-1.4217659862557273,2.2500000000000018,raw_breakout_swing,,raw_breakout,10,99,20,6,,none,-27.592262849982518,100,1.0000000000000009,27.77777777777778,False,0.47487484914480155,-24.4,,,atr_support,PANW_swing_raw_breakout_20_5_10_100_none,5,PANW,swing,-19.32610144687823,14,1.0,57.14285714285714,8,-8.604476445010945
-6.329817058811815,-1.7676078732977598,2.142857142857145,raw_breakout_swing,,raw_breakout,13,99,20,6,,none,-29.068002215359645,25,1.0000000000000009,33.33333333333333,False,0.3949561222341682,-31.6,,,atr_support,PANW_swing_raw_breakout_20_5_13_25_none,5,PANW,swing,-21.74511398826928,13,1.0,53.84615384615385,7,-8.604476445010945
-6.329817058811815,-1.7676078732977598,2.142857142857145,raw_breakout_swing,,raw_breakout,13,99,20,6,,none,-29.068002215359645,40,1.0000000000000009,33.33333333333333,False,0.3949561222341682,-31.6,,,atr_support,PANW_swing_raw_breakout_20_5_13_40_none,5,PANW,swing,-21.74511398826928,13,1.0,53.84615384615385,7,-8.604476445010945
-6.329817058811815,-1.7676078732977598,2.142857142857145,raw_breakout_swing,,raw_breakout,13,99,20,6,,none,-29.068002215359645,100,1.0000000000000009,33.33333333333333,False,0.3949561222341682,-31.6,,,atr_support,PANW_swing_raw_breakout_20_5_13_100_none,5,PANW,swing,-21.74511398826928,13,1.0,53.84615384615385,7,-8.604476445010945
-5.1582662370915955,-1.1684015868749293,1.9348264744047,raw_breakout_swing,,raw_breakout,5,99,20,7,,none,-24.859309044000323,25,0.7067191348211432,34.68984919809901,False,0.4822616600578842,-18.4,,,atr_support,PANW_swing_raw_breakout_20_6_5_25_none,6,PANW,swing,-18.181828653967848,16,1.0,56.25,9,-8.604476445010945
-5.1582662370915955,-0.9232014935293451,2.0413438269642303,raw_breakout_swing,,raw_breakout,5,99,20,7,,none,-24.859309044000323,40,1.0000000000000009,45.94153019135112,False,0.5653460548666857,-14.36,,,atr_support,PANW_swing_raw_breakout_20_6_5_40_none,6,PANW,swing,-15.727283513586876,17,1.0,58.82352941176471,10,-8.604476445010945
-5.1582662370915955,-0.9232014935293451,2.0413438269642303,raw_breakout_swing,,raw_breakout,5,99,20,7,,none,-24.859309044000323,100,1.0000000000000009,45.94153019135112,False,0.5653460548666857,-14.36,,,atr_support,PANW_swing_raw_breakout_20_6_5_100_none,6,PANW,swing,-15.727283513586876,17,1.0,58.82352941176471,10,-8.604476445010945
-5.34691870953958,-0.8054341504824973,2.222222222222224,raw_breakout_swing,,raw_breakout,8,99,20,6,,none,-24.955183469261666,25,1.0000000000000009,25.0,False,0.6234120087493097,-12.73,,,atr_support,PANW_swing_raw_breakout_20_6_8_25_none,6,PANW,swing,-12.5457021050972,15,1.0,60.0,9,-8.604476445010945
-5.34691870953958,-0.8054341504824973,2.222222222222224,raw_breakout_swing,,raw_breakout,8,99,20,6,,none,-24.955183469261666,40,1.0000000000000009,25.0,False,0.6234120087493097,-12.73,,,atr_support,PANW_swing_raw_breakout_20_6_8_40_none,6,PANW,swing,-12.5457021050972,15,1.0,60.0,9,-8.604476445010945
-5.34691870953958,-0.8054341504824973,2.222222222222224,raw_breakout_swing,,raw_breakout,8,99,20,6,,none,-24.955183469261666,100,1.0000000000000009,25.0,False,0.6234120087493097,-12.73,,,atr_support,PANW_swing_raw_breakout_20_6_8_100_none,6,PANW,swing,-12.5457021050972,15,1.0,60.0,9,-8.604476445010945
-6.3174539679300326,-1.4217659862557273,2.2500000000000018,raw_breakout_swing,,raw_breakout,10,99,20,6,,none,-27.592262849982518,25,1.0000000000000009,27.77777777777778,False,0.47487484914480155,-24.4,,,atr_support,PANW_swing_raw_breakout_20_6_10_25_none,6,PANW,swing,-19.32610144687823,14,1.0,57.14285714285714,8,-8.604476445010945
-6.3174539679300326,-1.4217659862557273,2.2500000000000018,raw_breakout_swing,,raw_breakout,10,99,20,6,,none,-27.592262849982518,40,1.0000000000000009,27.77777777777778,False,0.47487484914480155,-24.4,,,atr_support,PANW_swing_raw_breakout_20_6_10_40_none,6,PANW,swing,-19.32610144687823,14,1.0,57.14285714285714,8,-8.604476445010945
-6.3174539679300326,-1.4217659862557273,2.2500000000000018,raw_breakout_swing,,raw_breakout,10,99,20,6,,none,-27.592262849982518,100,1.0000000000000009,27.77777777777778,False,0.47487484914480155,-24.4,,,atr_support,PANW_swing_raw_breakout_20_6_10_100_none,6,PANW,swing,-19.32610144687823,14,1.0,57.14285714285714,8,-8.604476445010945
-6.329817058811815,-1.7676078732977598,2.142857142857145,raw_breakout_swing,,raw_breakout,13,99,20,6,,none,-29.068002215359645,25,1.0000000000000009,33.33333333333333,False,0.3949561222341682,-31.6,,,atr_support,PANW_swing_raw_breakout_20_6_13_25_none,6,PANW,swing,-21.74511398826928,13,1.0,53.84615384615385,7,-8.604476445010945
-6.329817058811815,-1.7676078732977598,2.142857142857145,raw_breakout_swing,,raw_breakout,13,99,20,6,,none,-29.068002215359645,40,1.0000000000000009,33.33333333333333,False,0.3949561222341682,-31.6,,,atr_support,PANW_swing_raw_breakout_20_6_13_40_none,6,PANW,swing,-21.74511398826928,13,1.0,53.84615384615385,7,-8.604476445010945
-6.329817058811815,-1.7676078732977598,2.142857142857145,raw_breakout_swing,,raw_breakout,13,99,20,6,,none,-29.068002215359645,100,1.0000000000000009,33.33333333333333,False,0.3949561222341682,-31.6,,,atr_support,PANW_swing_raw_breakout_20_6_13_100_none,6,PANW,swing,-21.74511398826928,13,1.0,53.84615384615385,7,-8.604476445010945
-5.1582662370915955,-1.1684015868749293,1.9348264744047,raw_breakout_swing,,raw_breakout,5,99,20,7,,none,-24.859309044000323,25,0.7067191348211432,34.68984919809901,False,0.4822616600578842,-18.4,,,atr_support,PANW_swing_raw_breakout_20_7_5_25_none,7,PANW,swing,-18.181828653967848,16,1.0,56.25,9,-8.604476445010945
-5.1582662370915955,-0.9232014935293451,2.0413438269642303,raw_breakout_swing,,raw_breakout,5,99,20,7,,none,-24.859309044000323,40,1.0000000000000009,45.94153019135112,False,0.5653460548666857,-14.36,,,atr_support,PANW_swing_raw_breakout_20_7_5_40_none,7,PANW,swing,-15.727283513586876,17,1.0,58.82352941176471,10,-8.604476445010945
-5.1582662370915955,-0.9232014935293451,2.0413438269642303,raw_breakout_swing,,raw_breakout,5,99,20,7,,none,-24.859309044000323,100,1.0000000000000009,45.94153019135112,False,0.5653460548666857,-14.36,,,atr_support,PANW_swing_raw_breakout_20_7_5_100_none,7,PANW,swing,-15.727283513586876,17,1.0,58.82352941176471,10,-8.604476445010945
-5.34691870953958,-0.8054341504824973,2.222222222222224,raw_breakout_swing,,raw_breakout,8,99,20,6,,none,-24.955183469261666,25,1.0000000000000009,25.0,False,0.6234120087493097,-12.73,,,atr_support,PANW_swing_raw_breakout_20_7_8_25_none,7,PANW,swing,-12.5457021050972,15,1.0,60.0,9,-8.604476445010945
-5.34691870953958,-0.8054341504824973,2.222222222222224,raw_breakout_swing,,raw_breakout,8,99,20,6,,none,-24.955183469261666,40,1.0000000000000009,25.0,False,0.6234120087493097,-12.73,,,atr_support,PANW_swing_raw_breakout_20_7_8_40_none,7,PANW,swing,-12.5457021050972,15,1.0,60.0,9,-8.604476445010945
-5.34691870953958,-0.8054341504824973,2.222222222222224,raw_breakout_swing,,raw_breakout,8,99,20,6,,none,-24.955183469261666,100,1.0000000000000009,25.0,False,0.6234120087493097,-12.73,,,atr_support,PANW_swing_raw_breakout_20_7_8_100_none,7,PANW,swing,-12.5457021050972,15,1.0,60.0,9,-8.604476445010945
-6.3174539679300326,-1.4217659862557273,2.2500000000000018,raw_breakout_swing,,raw_breakout,10,99,20,6,,none,-27.592262849982518,25,1.0000000000000009,27.77777777777778,False,0.47487484914480155,-24.4,,,atr_support,PANW_swing_raw_breakout_20_7_10_25_none,7,PANW,swing,-19.32610144687823,14,1.0,57.14285714285714,8,-8.604476445010945
-6.3174539679300326,-1.4217659862557273,2.2500000000000018,raw_breakout_swing,,raw_breakout,10,99,20,6,,none,-27.592262849982518,40,1.0000000000000009,27.77777777777778,False,0.47487484914480155,-24.4,,,atr_support,PANW_swing_raw_breakout_20_7_10_40_none,7,PANW,swing,-19.32610144687823,14,1.0,57.14285714285714,8,-8.604476445010945
-6.3174539679300326,-1.4217659862557273,2.2500000000000018,raw_breakout_swing,,raw_breakout,10,99,20,6,,none,-27.592262849982518,100,1.0000000000000009,27.77777777777778,False,0.47487484914480155,-24.4,,,atr_support,PANW_swing_raw_breakout_20_7_10_100_none,7,PANW,swing,-19.32610144687823,14,1.0,57.14285714285714,8,-8.604476445010945
-6.329817058811815,-1.7676078732977598,2.142857142857145,raw_breakout_swing,,raw_breakout,13,99,20,6,,none,-29.068002215359645,25,1.0000000000000009,33.33333333333333,False,0.3949561222341682,-31.6,,,atr_support,PANW_swing_raw_breakout_20_7_13_25_none,7,PANW,swing,-21.74511398826928,13,1.0,53.84615384615385,7,-8.604476445010945
-6.329817058811815,-1.7676078732977598,2.142857142857145,raw_breakout_swing,,raw_breakout,13,99,20,6,,none,-29.068002215359645,40,1.0000000000000009,33.33333333333333,False,0.3949561222341682,-31.6,,,atr_support,PANW_swing_raw_breakout_20_7_13_40_none,7,PANW,swing,-21.74511398826928,13,1.0,53.84615384615385,7,-8.604476445010945
-6.329817058811815,-1.7676078732977598,2.142857142857145,raw_breakout_swing,,raw_breakout,13,99,20,6,,none,-29.068002215359645,100,1.0000000000000009,33.33333333333333,False,0.3949561222341682,-31.6,,,atr_support,PANW_swing_raw_breakout_20_7_13_100_none,7,PANW,swing,-21.74511398826928,13,1.0,53.84615384615385,7,-8.604476445010945
-4.939058200241305,-1.3246854562927335,1.7733483242346135,raw_breakout_swing,,raw_breakout,5,99,35,6,,none,-21.233708667926056,25,0.4134382696422856,53.115555196496786,False,0.4188868189835537,-19.26,,,atr_support,PANW_swing_raw_breakout_35_4_5_25_none,4,PANW,swing,-16.732072170904676,13,1.0,53.84615384615385,7,-8.604476445010945
-4.939058200241305,-1.0157793522718237,1.9266797837052874,raw_breakout_swing,,raw_breakout,5,99,35,6,,none,-21.233708667926056,40,0.7067191348211432,64.44628656642551,False,0.5201206938902256,-16.31,,,atr_support,PANW_swing_raw_breakout_35_4_5_40_none,4,PANW,swing,-14.23403433603182,14,1.0,57.14285714285714,8,-8.604476445010945
-4.939058200241305,-1.0157793522718237,1.9266797837052874,raw_breakout_swing,,raw_breakout,5,99,35,6,,none,-21.233708667926056,100,0.7067191348211432,64.44628656642551,False,0.5201206938902256,-16.31,,,atr_support,PANW_swing_raw_breakout_35_4_5_100_none,4,PANW,swing,-14.23403433603182,14,1.0,57.14285714285714,8,-8.604476445010945
-5.121599559808827,-0.8839998165870102,2.142857142857145,raw_breakout_swing,,raw_breakout,8,99,35,5,,none,-19.760893295629046,25,1.0000000000000009,33.33333333333333,False,0.5857545020782498,-9.09,,,atr_support,PANW_swing_raw_breakout_35_4_8_25_none,4,PANW,swing,-10.996077696985518,12,1.0,58.333333333333336,7,-8.604476445010945
-5.121599559808827,-0.8839998165870102,2.142857142857145,raw_breakout_swing,,raw_breakout,8,99,35,5,,none,-19.760893295629046,40,1.0000000000000009,33.33333333333333,False,0.5857545020782498,-9.09,,,atr_support,PANW_swing_raw_breakout_35_4_8_40_none,4,PANW,swing,-10.996077696985518,12,1.0,58.333333333333336,7,-8.604476445010945
-5.121599559808827,-0.8839998165870102,2.142857142857145,raw_breakout_swing,,raw_breakout,8,99,35,5,,none,-19.760893295629046,100,1.0000000000000009,33.33333333333333,False,0.5857545020782498,-9.09,,,atr_support,PANW_swing_raw_breakout_35_4_8_100_none,4,PANW,swing,-10.996077696985518,12,1.0,58.333333333333336,7,-8.604476445010945
-6.286241869877371,-1.6755644863078951,2.1666666666666683,raw_breakout_swing,,raw_breakout,10,99,35,5,,none,-24.09852975142055,25,1.0000000000000009,38.46153846153847,False,0.41360164846007136,-24.86,,,atr_support,PANW_swing_raw_breakout_35_4_10_25_none,4,PANW,swing,-17.89662061740912,11,1.0,54.54545454545454,6,-8.604476445010945
-6.286241869877371,-1.6755644863078951,2.1666666666666683,raw_breakout_swing,,raw_breakout,10,99,35,5,,none,-24.09852975142055,40,1.0000000000000009,38.46153846153847,False,0.41360164846007136,-24.86,,,atr_support,PANW_swing_raw_breakout_35_4_10_40_none,4,PANW,swing,-17.89662061740912,11,1.0,54.54545454545454,6,-8.604476445010945
-6.286241869877371,-1.6755644863078951,2.1666666666666683,raw_breakout_swing,,raw_breakout,10,99,35,5,,none,-24.09852975142055,100,1.0000000000000009,38.46153846153847,False,0.41360164846007136,-24.86,,,atr_support,PANW_swing_raw_breakout_35_4_10_100_none,4,PANW,swing,-17.89662061740912,11,1.0,54.54545454545454,6,-8.604476445010945
-6.286241869877371,-2.0431209349386847,2.200000000000002,raw_breakout_swing,,raw_breakout,13,99,35,5,,none,-25.586793873941705,25,-1.5794867800021706,45.45454545454545,False,0.3499706256200604,-32.81,,,atr_support,PANW_swing_raw_breakout_35_4_13_25_none,4,PANW,swing,-19.50649080138148,10,1.0,50.0,5,-8.604476445010945
-6.286241869877371,-2.0431209349386847,2.200000000000002,raw_breakout_swing,,raw_breakout,13,99,35,5,,none,-25.586793873941705,40,-1.5794867800021706,45.45454545454545,False,0.3499706256200604,-32.81,,,atr_support,PANW_swing_raw_breakout_35_4_13_40_none,4,PANW,swing,-19.50649080138148,10,1.0,50.0,5,-8.604476445010945
-6.286241869877371,-2.0431209349386847,2.200000000000002,raw_breakout_swing,,raw_breakout,13,99,35,5,,none,-25.586793873941705,100,-1.5794867800021706,45.45454545454545,False,0.3499706256200604,-32.81,,,atr_support,PANW_swing_raw_breakout_35_4_13_100_none,4,PANW,swing,-19.50649080138148,10,1.0,50.0,5,-8.604476445010945
-4.939058200241305,-1.3246854562927335,1.7733483242346135,raw_breakout_swing,,raw_breakout,5,99,35,6,,none,-21.233708667926056,25,0.4134382696422856,53.115555196496786,False,0.4188868189835537,-19.26,,,atr_support,PANW_swing_raw_breakout_35_5_5_25_none,5,PANW,swing,-16.732072170904676,13,1.0,53.84615384615385,7,-8.604476445010945
-4.939058200241305,-1.0157793522718237,1.9266797837052874,raw_breakout_swing,,raw_breakout,5,99,35,6,,none,-21.233708667926056,40,0.7067191348211432,64.44628656642551,False,0.5201206938902256,-16.31,,,atr_support,PANW_swing_raw_breakout_35_5_5_40_none,5,PANW,swing,-14.23403433603182,14,1.0,57.14285714285714,8,-8.604476445010945
-4.939058200241305,-1.0157793522718237,1.9266797837052874,raw_breakout_swing,,raw_breakout,5,99,35,6,,none,-21.233708667926056,100,0.7067191348211432,64.44628656642551,False,0.5201206938902256,-16.31,,,atr_support,PANW_swing_raw_breakout_35_5_5_100_none,5,PANW,swing,-14.23403433603182,14,1.0,57.14285714285714,8,-8.604476445010945
-5.121599559808827,-0.8839998165870102,2.142857142857145,raw_breakout_swing,,raw_breakout,8,99,35,5,,none,-19.760893295629046,25,1.0000000000000009,33.33333333333333,False,0.5857545020782498,-9.09,,,atr_support,PANW_swing_raw_breakout_35_5_8_25_none,5,PANW,swing,-10.996077696985518,12,1.0,58.333333333333336,7,-8.604476445010945
-5.121599559808827,-0.8839998165870102,2.142857142857145,raw_breakout_swing,,raw_breakout,8,99,35,5,,none,-19.760893295629046,40,1.0000000000000009,33.33333333333333,False,0.5857545020782498,-9.09,,,atr_support,PANW_swing_raw_breakout_35_5_8_40_none,5,PANW,swing,-10.996077696985518,12,1.0,58.333333333333336,7,-8.604476445010945
-5.121599559808827,-0.8839998165870102,2.142857142857145,raw_breakout_swing,,raw_breakout,8,99,35,5,,none,-19.760893295629046,100,1.0000000000000009,33.33333333333333,False,0.5857545020782498,-9.09,,,atr_support,PANW_swing_raw_breakout_35_5_8_100_none,5,PANW,swing,-10.996077696985518,12,1.0,58.333333333333336,7,-8.604476445010945
-6.286241869877371,-1.6755644863078951,2.1666666666666683,raw_breakout_swing,,raw_breakout,10,99,35,5,,none,-24.09852975142055,25,1.0000000000000009,38.46153846153847,False,0.41360164846007136,-24.86,,,atr_support,PANW_swing_raw_breakout_35_5_10_25_none,5,PANW,swing,-17.89662061740912,11,1.0,54.54545454545454,6,-8.604476445010945
-6.286241869877371,-1.6755644863078951,2.1666666666666683,raw_breakout_swing,,raw_breakout,10,99,35,5,,none,-24.09852975142055,40,1.0000000000000009,38.46153846153847,False,0.41360164846007136,-24.86,,,atr_support,PANW_swing_raw_breakout_35_5_10_40_none,5,PANW,swing,-17.89662061740912,11,1.0,54.54545454545454,6,-8.604476445010945
-6.286241869877371,-1.6755644863078951,2.1666666666666683,raw_breakout_swing,,raw_breakout,10,99,35,5,,none,-24.09852975142055,100,1.0000000000000009,38.46153846153847,False,0.41360164846007136,-24.86,,,atr_support,PANW_swing_raw_breakout_35_5_10_100_none,5,PANW,swing,-17.89662061740912,11,1.0,54.54545454545454,6,-8.604476445010945
-6.286241869877371,-2.0431209349386847,2.200000000000002,raw_breakout_swing,,raw_breakout,13,99,35,5,,none,-25.586793873941705,25,-1.5794867800021706,45.45454545454545,False,0.3499706256200604,-32.81,,,atr_support,PANW_swing_raw_breakout_35_5_13_25_none,5,PANW,swing,-19.50649080138148,10,1.0,50.0,5,-8.604476445010945
-6.286241869877371,-2.0431209349386847,2.200000000000002,raw_breakout_swing,,raw_breakout,13,99,35,5,,none,-25.586793873941705,40,-1.5794867800021706,45.45454545454545,False,0.3499706256200604,-32.81,,,atr_support,PANW_swing_raw_breakout_35_5_13_40_none,5,PANW,swing,-19.50649080138148,10,1.0,50.0,5,-8.604476445010945
-6.286241869877371,-2.0431209349386847,2.200000000000002,raw_breakout_swing,,raw_breakout,13,99,35,5,,none,-25.586793873941705,100,-1.5794867800021706,45.45454545454545,False,0.3499706256200604,-32.81,,,atr_support,PANW_swing_raw_breakout_35_5_13_100_none,5,PANW,swing,-19.50649080138148,10,1.0,50.0,5,-8.604476445010945
-4.939058200241305,-1.3246854562927335,1.7733483242346135,raw_breakout_swing,,raw_breakout,5,99,35,6,,none,-21.233708667926056,25,0.4134382696422856,53.115555196496786,False,0.4188868189835537,-19.26,,,atr_support,PANW_swing_raw_breakout_35_6_5_25_none,6,PANW,swing,-16.732072170904676,13,1.0,53.84615384615385,7,-8.604476445010945
-4.939058200241305,-1.0157793522718237,1.9266797837052874,raw_breakout_swing,,raw_breakout,5,99,35,6,,none,-21.233708667926056,40,0.7067191348211432,64.44628656642551,False,0.5201206938902256,-16.31,,,atr_support,PANW_swing_raw_breakout_35_6_5_40_none,6,PANW,swing,-14.23403433603182,14,1.0,57.14285714285714,8,-8.604476445010945
-4.939058200241305,-1.0157793522718237,1.9266797837052874,raw_breakout_swing,,raw_breakout,5,99,35,6,,none,-21.233708667926056,100,0.7067191348211432,64.44628656642551,False,0.5201206938902256,-16.31,,,atr_support,PANW_swing_raw_breakout_35_6_5_100_none,6,PANW,swing,-14.23403433603182,14,1.0,57.14285714285714,8,-8.604476445010945
-5.121599559808827,-0.8839998165870102,2.142857142857145,raw_breakout_swing,,raw_breakout,8,99,35,5,,none,-19.760893295629046,25,1.0000000000000009,33.33333333333333,False,0.5857545020782498,-9.09,,,atr_support,PANW_swing_raw_breakout_35_6_8_25_none,6,PANW,swing,-10.996077696985518,12,1.0,58.333333333333336,7,-8.604476445010945
-5.121599559808827,-0.8839998165870102,2.142857142857145,raw_breakout_swing,,raw_breakout,8,99,35,5,,none,-19.760893295629046,40,1.0000000000000009,33.33333333333333,False,0.5857545020782498,-9.09,,,atr_support,PANW_swing_raw_breakout_35_6_8_40_none,6,PANW,swing,-10.996077696985518,12,1.0,58.333333333333336,7,-8.604476445010945
-5.121599559808827,-0.8839998165870102,2.142857142857145,raw_breakout_swing,,raw_breakout,8,99,35,5,,none,-19.760893295629046,100,1.0000000000000009,33.33333333333333,False,0.5857545020782498,-9.09,,,atr_support,PANW_swing_raw_breakout_35_6_8_100_none,6,PANW,swing,-10.996077696985518,12,1.0,58.333333333333336,7,-8.604476445010945
